"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"geoId/18015","","Carroll County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.2,"Percentage of Population With High Blood Pressure"
"geoId/18017","","Cass County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.7,"Percentage of Population With High Blood Pressure"
"geoId/18019","","Clark County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.5,"Percentage of Population With High Blood Pressure"
"geoId/18021","","Clay County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.4,"Percentage of Population With High Blood Pressure"
"geoId/18023","","Clinton County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.3,"Percentage of Population With High Blood Pressure"
"geoId/18025","","Crawford County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",35.7,"Percentage of Population With High Blood Pressure"
"geoId/18027","","Daviess County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",34,"Percentage of Population With High Blood Pressure"
"geoId/18029","","Dearborn County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.2,"Percentage of Population With High Blood Pressure"
"geoId/18031","","Decatur County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",33.1,"Percentage of Population With High Blood Pressure"
"geoId/18033","","DeKalb County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.6,"Percentage of Population With High Blood Pressure"
"geoId/18035","","Delaware County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",34.9,"Percentage of Population With High Blood Pressure"
"geoId/18037","","Dubois County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31,"Percentage of Population With High Blood Pressure"
"geoId/18039","","Elkhart County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.8,"Percentage of Population With High Blood Pressure"
"geoId/18041","","Fayette County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",35,"Percentage of Population With High Blood Pressure"
"geoId/18043","","Floyd County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32,"Percentage of Population With High Blood Pressure"
"geoId/18045","","Fountain County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.6,"Percentage of Population With High Blood Pressure"
"geoId/18047","","Franklin County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.6,"Percentage of Population With High Blood Pressure"
"geoId/18049","","Fulton County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.2,"Percentage of Population With High Blood Pressure"
"geoId/18051","","Gibson County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.2,"Percentage of Population With High Blood Pressure"
"geoId/18053","","Grant County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",33.6,"Percentage of Population With High Blood Pressure"
"geoId/18055","","Greene County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",33.1,"Percentage of Population With High Blood Pressure"
"geoId/18057","","Hamilton County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.4,"Percentage of Population With High Blood Pressure"
"geoId/18059","","Hancock County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.4,"Percentage of Population With High Blood Pressure"
"geoId/18061","","Harrison County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.3,"Percentage of Population With High Blood Pressure"
"geoId/18063","","Hendricks County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.1,"Percentage of Population With High Blood Pressure"
"geoId/18065","","Henry County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",33.2,"Percentage of Population With High Blood Pressure"
"geoId/18067","","Howard County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",33.1,"Percentage of Population With High Blood Pressure"
"geoId/18069","","Huntington County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.1,"Percentage of Population With High Blood Pressure"
"geoId/18071","","Jackson County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",34,"Percentage of Population With High Blood Pressure"
"geoId/18073","","Jasper County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30,"Percentage of Population With High Blood Pressure"
"geoId/18075","","Jay County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",33.7,"Percentage of Population With High Blood Pressure"
"geoId/18077","","Jefferson County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.5,"Percentage of Population With High Blood Pressure"
"geoId/18079","","Jennings County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.9,"Percentage of Population With High Blood Pressure"
"geoId/18081","","Johnson County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.6,"Percentage of Population With High Blood Pressure"
"geoId/18083","","Knox County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.6,"Percentage of Population With High Blood Pressure"
"geoId/18085","","Kosciusko County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.1,"Percentage of Population With High Blood Pressure"
"geoId/18087","","LaGrange County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.3,"Percentage of Population With High Blood Pressure"
"geoId/18089","","Lake County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",33.3,"Percentage of Population With High Blood Pressure"
"geoId/18091","","LaPorte County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.4,"Percentage of Population With High Blood Pressure"
"geoId/18093","","Lawrence County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",33.6,"Percentage of Population With High Blood Pressure"
"geoId/18095","","Madison County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",34.9,"Percentage of Population With High Blood Pressure"
"geoId/18097","","Marion County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",34,"Percentage of Population With High Blood Pressure"
"geoId/18099","","Marshall County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30,"Percentage of Population With High Blood Pressure"
"geoId/18101","","Martin County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.5,"Percentage of Population With High Blood Pressure"
"geoId/18103","","Miami County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",34.2,"Percentage of Population With High Blood Pressure"
"geoId/18105","","Monroe County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.1,"Percentage of Population With High Blood Pressure"
"geoId/18107","","Montgomery County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.7,"Percentage of Population With High Blood Pressure"
"geoId/18109","","Morgan County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.3,"Percentage of Population With High Blood Pressure"
"geoId/18111","","Newton County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.7,"Percentage of Population With High Blood Pressure"
"geoId/18113","","Noble County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.5,"Percentage of Population With High Blood Pressure"
"geoId/18115","","Ohio County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.9,"Percentage of Population With High Blood Pressure"
"geoId/18117","","Orange County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",33.9,"Percentage of Population With High Blood Pressure"
"geoId/18119","","Owen County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.5,"Percentage of Population With High Blood Pressure"
"geoId/18121","","Parke County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",34.4,"Percentage of Population With High Blood Pressure"
"geoId/18123","","Perry County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.3,"Percentage of Population With High Blood Pressure"
"geoId/18125","","Pike County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.7,"Percentage of Population With High Blood Pressure"
"geoId/18127","","Porter County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.8,"Percentage of Population With High Blood Pressure"
"geoId/18129","","Posey County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.2,"Percentage of Population With High Blood Pressure"
"geoId/18131","","Pulaski County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",33.4,"Percentage of Population With High Blood Pressure"
"geoId/18133","","Putnam County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.6,"Percentage of Population With High Blood Pressure"
"geoId/18135","","Randolph County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",33.3,"Percentage of Population With High Blood Pressure"
"geoId/18137","","Ripley County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.1,"Percentage of Population With High Blood Pressure"
"geoId/18139","","Rush County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.6,"Percentage of Population With High Blood Pressure"
"geoId/18141","","St. Joseph County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.5,"Percentage of Population With High Blood Pressure"
"geoId/18143","","Scott County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",33.6,"Percentage of Population With High Blood Pressure"
"geoId/18145","","Shelby County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.5,"Percentage of Population With High Blood Pressure"
"geoId/18147","","Spencer County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.7,"Percentage of Population With High Blood Pressure"
"geoId/18149","","Starke County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",33.7,"Percentage of Population With High Blood Pressure"
"geoId/18151","","Steuben County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.4,"Percentage of Population With High Blood Pressure"
"geoId/18153","","Sullivan County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",35.9,"Percentage of Population With High Blood Pressure"
"geoId/18155","","Switzerland County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",34.1,"Percentage of Population With High Blood Pressure"
"geoId/18157","","Tippecanoe County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.5,"Percentage of Population With High Blood Pressure"
"geoId/18159","","Tipton County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.7,"Percentage of Population With High Blood Pressure"
"geoId/18161","","Union County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.2,"Percentage of Population With High Blood Pressure"
"geoId/18163","","Vanderburgh County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.1,"Percentage of Population With High Blood Pressure"
"geoId/18165","","Vermillion County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.4,"Percentage of Population With High Blood Pressure"
"geoId/18167","","Vigo County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.1,"Percentage of Population With High Blood Pressure"
"geoId/18169","","Wabash County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.6,"Percentage of Population With High Blood Pressure"
"geoId/18171","","Warren County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.8,"Percentage of Population With High Blood Pressure"
"geoId/18173","","Warrick County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.5,"Percentage of Population With High Blood Pressure"
"geoId/18175","","Washington County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",35.1,"Percentage of Population With High Blood Pressure"
"geoId/18177","","Wayne County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",36.5,"Percentage of Population With High Blood Pressure"
"geoId/18179","","Wells County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30,"Percentage of Population With High Blood Pressure"
"geoId/18181","","White County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31,"Percentage of Population With High Blood Pressure"
"geoId/18183","","Whitley County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.7,"Percentage of Population With High Blood Pressure"
"geoId/19001","","Adair County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.7,"Percentage of Population With High Blood Pressure"
"geoId/19003","","Adams County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.9,"Percentage of Population With High Blood Pressure"
"geoId/19005","","Allamakee County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.8,"Percentage of Population With High Blood Pressure"
"geoId/19007","","Appanoose County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.7,"Percentage of Population With High Blood Pressure"
"geoId/19009","","Audubon County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.4,"Percentage of Population With High Blood Pressure"
"geoId/19011","","Benton County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.3,"Percentage of Population With High Blood Pressure"
"geoId/19013","","Black Hawk County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.3,"Percentage of Population With High Blood Pressure"
"geoId/19015","","Boone County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.3,"Percentage of Population With High Blood Pressure"
"geoId/19017","","Bremer County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",26.7,"Percentage of Population With High Blood Pressure"
"geoId/19019","","Buchanan County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.5,"Percentage of Population With High Blood Pressure"
"geoId/19021","","Buena Vista County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.1,"Percentage of Population With High Blood Pressure"
"geoId/19023","","Butler County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.7,"Percentage of Population With High Blood Pressure"
"geoId/19025","","Calhoun County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.5,"Percentage of Population With High Blood Pressure"
"geoId/19027","","Carroll County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.2,"Percentage of Population With High Blood Pressure"
"geoId/19029","","Cass County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30,"Percentage of Population With High Blood Pressure"
"geoId/19031","","Cedar County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27,"Percentage of Population With High Blood Pressure"
"geoId/19033","","Cerro Gordo County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27,"Percentage of Population With High Blood Pressure"
"geoId/19035","","Cherokee County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.9,"Percentage of Population With High Blood Pressure"
"geoId/19037","","Chickasaw County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28,"Percentage of Population With High Blood Pressure"
"geoId/19039","","Clarke County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.1,"Percentage of Population With High Blood Pressure"
"geoId/19041","","Clay County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28,"Percentage of Population With High Blood Pressure"
"geoId/19043","","Clayton County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.7,"Percentage of Population With High Blood Pressure"
"geoId/19045","","Clinton County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.6,"Percentage of Population With High Blood Pressure"
"geoId/19047","","Crawford County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.2,"Percentage of Population With High Blood Pressure"
"geoId/19049","","Dallas County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",24.4,"Percentage of Population With High Blood Pressure"
"geoId/19051","","Davis County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.7,"Percentage of Population With High Blood Pressure"
"geoId/19053","","Decatur County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.6,"Percentage of Population With High Blood Pressure"
"geoId/19055","","Delaware County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",26.3,"Percentage of Population With High Blood Pressure"
"geoId/19057","","Des Moines County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.4,"Percentage of Population With High Blood Pressure"
"geoId/19059","","Dickinson County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",26.7,"Percentage of Population With High Blood Pressure"
"geoId/19061","","Dubuque County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",25.3,"Percentage of Population With High Blood Pressure"
"geoId/19063","","Emmet County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.7,"Percentage of Population With High Blood Pressure"
"geoId/19065","","Fayette County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.6,"Percentage of Population With High Blood Pressure"
"geoId/19067","","Floyd County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.2,"Percentage of Population With High Blood Pressure"
"geoId/19069","","Franklin County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.5,"Percentage of Population With High Blood Pressure"
"geoId/19071","","Fremont County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.5,"Percentage of Population With High Blood Pressure"
"geoId/19073","","Greene County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.7,"Percentage of Population With High Blood Pressure"
"geoId/19075","","Grundy County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",26.9,"Percentage of Population With High Blood Pressure"
"geoId/19077","","Guthrie County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27,"Percentage of Population With High Blood Pressure"
"geoId/19079","","Hamilton County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",26.8,"Percentage of Population With High Blood Pressure"
"geoId/19081","","Hancock County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",26.9,"Percentage of Population With High Blood Pressure"
"geoId/19083","","Hardin County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.7,"Percentage of Population With High Blood Pressure"
"geoId/19085","","Harrison County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.6,"Percentage of Population With High Blood Pressure"
"geoId/19087","","Henry County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.5,"Percentage of Population With High Blood Pressure"
"geoId/19089","","Howard County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.2,"Percentage of Population With High Blood Pressure"
"geoId/19091","","Humboldt County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.4,"Percentage of Population With High Blood Pressure"
"geoId/19093","","Ida County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",26.9,"Percentage of Population With High Blood Pressure"
"geoId/19095","","Iowa County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",26.7,"Percentage of Population With High Blood Pressure"
"geoId/19097","","Jackson County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.6,"Percentage of Population With High Blood Pressure"
"geoId/19099","","Jasper County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.6,"Percentage of Population With High Blood Pressure"
"geoId/19101","","Jefferson County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.5,"Percentage of Population With High Blood Pressure"
"geoId/19103","","Johnson County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",25.6,"Percentage of Population With High Blood Pressure"
"geoId/19105","","Jones County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29,"Percentage of Population With High Blood Pressure"
"geoId/19107","","Keokuk County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.1,"Percentage of Population With High Blood Pressure"
"geoId/19109","","Kossuth County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.1,"Percentage of Population With High Blood Pressure"
"geoId/19111","","Lee County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.8,"Percentage of Population With High Blood Pressure"
"geoId/19113","","Linn County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29,"Percentage of Population With High Blood Pressure"
"geoId/19115","","Louisa County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.1,"Percentage of Population With High Blood Pressure"
"geoId/19117","","Lucas County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.8,"Percentage of Population With High Blood Pressure"
"geoId/19119","","Lyon County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",25.7,"Percentage of Population With High Blood Pressure"
"geoId/19121","","Madison County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",26.3,"Percentage of Population With High Blood Pressure"
"geoId/19123","","Mahaska County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.4,"Percentage of Population With High Blood Pressure"
"geoId/19125","","Marion County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",26.8,"Percentage of Population With High Blood Pressure"
"geoId/19127","","Marshall County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.1,"Percentage of Population With High Blood Pressure"
"geoId/19129","","Mills County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",26.1,"Percentage of Population With High Blood Pressure"
"geoId/19131","","Mitchell County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.1,"Percentage of Population With High Blood Pressure"
"geoId/19133","","Monona County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.8,"Percentage of Population With High Blood Pressure"
"geoId/19135","","Monroe County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.5,"Percentage of Population With High Blood Pressure"
"geoId/19137","","Montgomery County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.1,"Percentage of Population With High Blood Pressure"
"geoId/19139","","Muscatine County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.4,"Percentage of Population With High Blood Pressure"
"geoId/19141","","O'Brien County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.1,"Percentage of Population With High Blood Pressure"
