"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"geoId/18097","","Marion County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",968460,"Total Population"
"geoId/18099","","Marshall County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",46352,"Total Population"
"geoId/18101","","Martin County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9897,"Total Population"
"geoId/18103","","Miami County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",35402,"Total Population"
"geoId/18105","","Monroe County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",139342,"Total Population"
"geoId/18107","","Montgomery County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",38573,"Total Population"
"geoId/18109","","Morgan County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",73227,"Total Population"
"geoId/18111","","Newton County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",13960,"Total Population"
"geoId/18113","","Noble County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",47430,"Total Population"
"geoId/18115","","Ohio County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",6004,"Total Population"
"geoId/18117","","Orange County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",19638,"Total Population"
"geoId/18119","","Owen County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",21532,"Total Population"
"geoId/18121","","Parke County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",16484,"Total Population"
"geoId/18123","","Perry County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",19209,"Total Population"
"geoId/18125","","Pike County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",12106,"Total Population"
"geoId/18127","","Porter County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",175335,"Total Population"
"geoId/18129","","Posey County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",25040,"Total Population"
"geoId/18131","","Pulaski County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",12385,"Total Population"
"geoId/18133","","Putnam County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",37567,"Total Population"
"geoId/18135","","Randolph County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",24216,"Total Population"
"geoId/18137","","Ripley County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",29227,"Total Population"
"geoId/18139","","Rush County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",16847,"Total Population"
"geoId/18141","","St. Joseph County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",272848,"Total Population"
"geoId/18143","","Scott County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",24657,"Total Population"
"geoId/18145","","Shelby County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",45231,"Total Population"
"geoId/18147","","Spencer County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",19910,"Total Population"
"geoId/18149","","Starke County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",23206,"Total Population"
"geoId/18151","","Steuben County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",34917,"Total Population"
"geoId/18153","","Sullivan County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",20757,"Total Population"
"geoId/18155","","Switzerland County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",10019,"Total Population"
"geoId/18157","","Tippecanoe County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",188792,"Total Population"
"geoId/18159","","Tipton County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",15256,"Total Population"
"geoId/18161","","Union County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",6973,"Total Population"
"geoId/18163","","Vanderburgh County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",179810,"Total Population"
"geoId/18165","","Vermillion County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",15417,"Total Population"
"geoId/18167","","Vigo County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",106153,"Total Population"
"geoId/18169","","Wabash County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",30670,"Total Population"
"geoId/18171","","Warren County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",8518,"Total Population"
"geoId/18173","","Warrick County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",65867,"Total Population"
"geoId/18175","","Washington County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",28205,"Total Population"
"geoId/18177","","Wayne County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",66127,"Total Population"
"geoId/18179","","Wells County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",28555,"Total Population"
"geoId/18181","","White County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",24917,"Total Population"
"geoId/18183","","Whitley County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",34742,"Total Population"
"geoId/19001","","Adair County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",7389,"Total Population"
"geoId/19003","","Adams County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",3544,"Total Population"
"geoId/19005","","Allamakee County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",14074,"Total Population"
"geoId/19007","","Appanoose County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",12119,"Total Population"
"geoId/19009","","Audubon County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",5534,"Total Population"
"geoId/19011","","Benton County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",25796,"Total Population"
"geoId/19013","","Black Hawk County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",130471,"Total Population"
"geoId/19015","","Boone County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",26590,"Total Population"
"geoId/19017","","Bremer County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",25307,"Total Population"
"geoId/19019","","Buchanan County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",20691,"Total Population"
"geoId/19021","","Buena Vista County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",20567,"Total Population"
"geoId/19023","","Butler County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",14172,"Total Population"
"geoId/19025","","Calhoun County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9763,"Total Population"
"geoId/19027","","Carroll County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",20522,"Total Population"
"geoId/19029","","Cass County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",13130,"Total Population"
"geoId/19031","","Cedar County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",18302,"Total Population"
"geoId/19033","","Cerro Gordo County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",42406,"Total Population"
"geoId/19035","","Cherokee County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",11605,"Total Population"
"geoId/19037","","Chickasaw County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",11658,"Total Population"
"geoId/19039","","Clarke County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9588,"Total Population"
"geoId/19041","","Clay County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",16511,"Total Population"
"geoId/19043","","Clayton County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",16969,"Total Population"
"geoId/19045","","Clinton County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",46158,"Total Population"
"geoId/19047","","Crawford County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",16013,"Total Population"
"geoId/19049","","Dallas County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",111092,"Total Population"
"geoId/19051","","Davis County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9169,"Total Population"
"geoId/19053","","Decatur County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",7665,"Total Population"
"geoId/19055","","Delaware County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",17600,"Total Population"
"geoId/19057","","Des Moines County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",38253,"Total Population"
"geoId/19059","","Dickinson County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",18056,"Total Population"
"geoId/19061","","Dubuque County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",98887,"Total Population"
"geoId/19063","","Emmet County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9229,"Total Population"
"geoId/19065","","Fayette County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",19210,"Total Population"
"geoId/19067","","Floyd County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",15326,"Total Population"
"geoId/19069","","Franklin County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9875,"Total Population"
"geoId/19071","","Fremont County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",6458,"Total Population"
"geoId/19073","","Greene County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",8584,"Total Population"
"geoId/19075","","Grundy County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",12384,"Total Population"
"geoId/19077","","Guthrie County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",10722,"Total Population"
"geoId/19079","","Hamilton County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",14729,"Total Population"
"geoId/19081","","Hancock County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",10615,"Total Population"
"geoId/19083","","Hardin County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",16463,"Total Population"
"geoId/19085","","Harrison County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",14670,"Total Population"
"geoId/19087","","Henry County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",19547,"Total Population"
"geoId/19089","","Howard County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9376,"Total Population"
"geoId/19091","","Humboldt County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9500,"Total Population"
"geoId/19093","","Ida County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",6833,"Total Population"
"geoId/19095","","Iowa County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",16381,"Total Population"
"geoId/19097","","Jackson County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",19342,"Total Population"
"geoId/19099","","Jasper County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",37919,"Total Population"
"geoId/19101","","Jefferson County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",15440,"Total Population"
"geoId/19103","","Johnson County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",157528,"Total Population"
"geoId/19105","","Jones County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",20900,"Total Population"
"geoId/19107","","Keokuk County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9914,"Total Population"
"geoId/19109","","Kossuth County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",14396,"Total Population"
"geoId/19111","","Lee County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",32565,"Total Population"
"geoId/19113","","Linn County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",228972,"Total Population"
"geoId/19115","","Louisa County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",10513,"Total Population"
"geoId/19117","","Lucas County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",8747,"Total Population"
"geoId/19119","","Lyon County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",12324,"Total Population"
"geoId/19121","","Madison County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",16971,"Total Population"
"geoId/19123","","Mahaska County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",21874,"Total Population"
"geoId/19125","","Marion County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",33770,"Total Population"
"geoId/19127","","Marshall County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",40014,"Total Population"
"geoId/19129","","Mills County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",14633,"Total Population"
"geoId/19131","","Mitchell County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",10518,"Total Population"
"geoId/19133","","Monona County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",8493,"Total Population"
"geoId/19135","","Monroe County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",7504,"Total Population"
"geoId/19137","","Montgomery County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",10139,"Total Population"
"geoId/19139","","Muscatine County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",42218,"Total Population"
"geoId/19141","","O'Brien County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",14012,"Total Population"
"geoId/19143","","Osceola County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",5978,"Total Population"
"geoId/19145","","Page County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",15014,"Total Population"
"geoId/19147","","Palo Alto County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",8810,"Total Population"
"geoId/19149","","Plymouth County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",25722,"Total Population"
"geoId/19151","","Pocahontas County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",6976,"Total Population"
"geoId/19153","","Polk County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",505255,"Total Population"
"geoId/19155","","Pottawattamie County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",93179,"Total Population"
"geoId/19157","","Poweshiek County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",18453,"Total Population"
"geoId/19159","","Ringgold County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",4642,"Total Population"
"geoId/19161","","Sac County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9686,"Total Population"
"geoId/19163","","Scott County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",174270,"Total Population"
"geoId/19165","","Shelby County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",11806,"Total Population"
"geoId/19167","","Sioux County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",36246,"Total Population"
"geoId/19169","","Story County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",98566,"Total Population"
"geoId/19171","","Tama County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",16833,"Total Population"
"geoId/19173","","Taylor County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",5924,"Total Population"
"geoId/19175","","Union County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",11906,"Total Population"
"geoId/19177","","Van Buren County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",7266,"Total Population"
"geoId/19179","","Wapello County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",35166,"Total Population"
"geoId/19181","","Warren County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",55205,"Total Population"
"geoId/19183","","Washington County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",22560,"Total Population"
"geoId/19185","","Wayne County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",6557,"Total Population"
"geoId/19187","","Webster County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",36485,"Total Population"
"geoId/19189","","Winnebago County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",10571,"Total Population"
"geoId/19191","","Winneshiek County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",19815,"Total Population"
"geoId/19193","","Woodbury County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",105951,"Total Population"
"geoId/19195","","Worth County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",7297,"Total Population"
"geoId/19197","","Wright County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",12656,"Total Population"
"geoId/20001","","Allen County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",12412,"Total Population"
"geoId/20003","","Anderson County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",7838,"Total Population"
"geoId/20005","","Atchison County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",16016,"Total Population"
"geoId/20007","","Barber County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",4071,"Total Population"
"geoId/20009","","Barton County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",24899,"Total Population"
"geoId/20011","","Bourbon County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",14408,"Total Population"
"geoId/20013","","Brown County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9250,"Total Population"
"geoId/20015","","Butler County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",68632,"Total Population"
"geoId/20017","","Chase County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",2579,"Total Population"
"geoId/20019","","Chautauqua County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",3347,"Total Population"
"geoId/20021","","Cherokee County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",19054,"Total Population"
"geoId/20023","","Cheyenne County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",2636,"Total Population"
"geoId/20025","","Clark County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",1847,"Total Population"
"geoId/20027","","Clay County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",8007,"Total Population"
"geoId/20029","","Cloud County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",8854,"Total Population"
"geoId/20031","","Coffey County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",8251,"Total Population"
"geoId/20033","","Comanche County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",1655,"Total Population"
"geoId/20035","","Cowley County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",34157,"Total Population"
"geoId/20037","","Crawford County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",38764,"Total Population"
"geoId/20039","","Decatur County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",2712,"Total Population"
"geoId/20041","","Dickinson County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",18445,"Total Population"
"geoId/20043","","Doniphan County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",7493,"Total Population"
"geoId/20045","","Douglas County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",120553,"Total Population"
"geoId/20047","","Edwards County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",2733,"Total Population"
"geoId/20049","","Elk County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",2467,"Total Population"
"geoId/20051","","Ellis County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",28810,"Total Population"
"geoId/20053","","Ellsworth County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",6357,"Total Population"
"geoId/20055","","Finney County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",37466,"Total Population"
"geoId/20057","","Ford County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",33980,"Total Population"
"geoId/20059","","Franklin County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",26125,"Total Population"
"geoId/20061","","Geary County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",35047,"Total Population"
"geoId/20063","","Gove County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",2735,"Total Population"
"geoId/20065","","Graham County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",2376,"Total Population"
"geoId/20067","","Grant County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",7147,"Total Population"
"geoId/20069","","Gray County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",5743,"Total Population"
"geoId/20071","","Greeley County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",1181,"Total Population"
"geoId/20073","","Greenwood County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",5870,"Total Population"
"geoId/20075","","Hamilton County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",2437,"Total Population"
"geoId/20077","","Harper County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",5435,"Total Population"
"geoId/20079","","Harvey County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",33504,"Total Population"
"geoId/20081","","Haskell County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",3630,"Total Population"
"geoId/20083","","Hodgeman County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",1655,"Total Population"
